series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K
sn_002951,product B,V2E2,po_006630,MFG,8342,1,8342,0,0,0,0,0,0,0,0,0,0
sn_002952,product B,V2E2,po_006631,MFG,7278,0,7278,0,0,0,0,1,0,0,0,0,1
sn_002952,product B,V2E3,po_006632,po_006631,1114,1,8342,0,0,0,0,0,0,0,0,0,0
sn_002953,product B,V2E2,po_006633,MFG,5786,0,5786,0,0,0,0,1,0,0,0,0,0
sn_002953,product B,V2E3,po_006634,po_006633,2610,1,8346,0,0,0,0,0,0,0,0,0,0
sn_002954,product B,V2E2,po_006635,MFG,8342,1,8342,0,0,0,0,0,0,0,0,0,0
sn_002955,product B,V2E2,po_006636,MFG,5166,0,5166,0,0,0,0,1,0,0,0,0,0
sn_002955,product B,V2E3,po_006637,po_006636,3222,1,8338,0,0,0,0,0,0,0,0,0,0
sn_002956,product B,V2E2,po_006638,MFG,3798,0,3798,0,0,0,0,1,0,0,0,0,0
sn_002956,product B,V2E2,po_006639,po_006638,4594,1,8342,0,0,0,0,0,0,0,0,0,0
sn_002957,product B,V2E2,po_006640,MFG,6214,0,6214,0,0,0,0,1,0,0,0,0,0
sn_002957,product B,V2E3,po_006641,po_006640,2174,1,8338,0,0,0,0,0,0,0,0,0,0
sn_002958,product B,V2E2,po_006642,MFG,8338,1,8338,0,0,0,0,0,0,0,0,0,0
sn_002959,product B,V2E2,po_006643,MFG,8338,1,8338,0,0,0,0,0,0,0,0,0,0
sn_002960,product B,V2E2,po_006644,MFG,8338,1,8338,0,0,0,0,0,0,0,0,0,0
sn_002961,product B,V2E2,po_006645,MFG,7634,0,7634,0,0,0,0,1,0,0,0,0,0
sn_002961,product B,V2E3,po_006646,po_006645,750,1,8334,0,0,0,0,0,0,0,0,0,0
sn_002962,product B,V2E2,po_006647,MFG,1334,1,1334,0,0,0,0,0,0,0,0,0,0
sn_002963,product B,V2E2,po_006648,MFG,3062,0,3062,1,1,1,0,0,0,0,0,0,0
sn_002963,product B,V2E2,po_006649,po_006648,2650,0,5662,0,0,0,0,1,0,0,0,0,0
sn_002963,product B,V2E3,po_006650,po_006649,2606,1,8218,0,0,0,0,0,0,0,0,0,0
sn_002964,product B,V2E2,po_006651,MFG,8334,1,8334,0,0,0,0,0,0,0,0,0,0
sn_002965,product B,V2E2,po_006652,MFG,6714,0,6714,0,0,0,0,1,0,0,0,0,0
sn_002965,product B,V2E3,po_006653,po_006652,1654,1,8318,0,0,0,0,0,0,0,0,0,0
sn_002966,product B,V2E2,po_006654,MFG,3954,0,3954,0,0,0,0,1,0,0,0,0,0
sn_002966,product B,V2E2,po_006655,po_006654,4414,1,8318,0,0,0,0,0,0,0,0,0,0
sn_002967,product B,V2E2,po_006656,MFG,8310,1,8310,0,0,0,0,0,0,0,0,0,0
sn_002968,product B,V2E2,po_006657,MFG,5002,0,5002,0,0,0,0,1,0,0,0,0,0
sn_002968,product B,V2E3,po_006658,po_006657,3366,1,8318,0,0,0,0,0,0,0,0,0,0
sn_002969,product B,V2E2,po_006659,MFG,5166,0,5166,0,0,0,0,1,0,0,0,0,1
sn_002969,product B,V2E3,po_006660,po_006659,2258,0,7374,0,0,0,0,0,0,0,0,0,1
sn_002969,product B,V2E3,po_006661,po_006660,842,1,8166,0,0,0,0,0,0,0,0,0,0
sn_002970,product B,V2E2,po_006662,MFG,4726,0,4726,0,0,0,0,1,0,0,0,0,0
sn_002970,product B,V2E2,po_006663,po_006662,3630,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002971,product B,V2E2,po_006664,MFG,4894,0,4894,0,0,0,0,1,0,0,0,0,0
sn_002971,product B,V2E2,po_006665,po_006664,3462,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002972,product B,V2E2,po_006666,MFG,5722,0,5722,0,0,0,0,1,0,0,0,0,0
sn_002972,product B,V2E3,po_006667,po_006666,2638,1,8310,0,0,0,0,0,0,0,0,0,0
sn_002973,product B,V2E2,po_006668,MFG,1866,0,1866,0,0,0,0,0,0,0,0,0,0
sn_002973,product B,V2E2,po_006669,po_006668,3886,0,5702,0,0,0,0,1,0,0,0,0,0
sn_002973,product B,V2E3,po_006670,po_006669,1290,0,6942,0,0,0,0,1,0,0,0,0,1
sn_002973,product B,V2E3,po_006671,po_006670,1278,1,8170,0,0,0,0,0,0,0,0,0,0
sn_002974,product B,V2E2,po_006672,MFG,8310,1,8310,0,0,0,0,0,0,0,0,0,0
sn_002975,product B,V2E2,po_006673,MFG,7318,0,7318,0,0,0,0,1,0,0,0,0,0
sn_002975,product B,V2E3,po_006674,po_006673,1042,1,8310,0,0,0,0,0,0,0,0,0,0
sn_002976,product B,V2E2,po_006675,MFG,8306,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002977,product B,V2E2,po_006676,MFG,7574,0,7574,0,0,0,0,1,0,0,0,0,0
sn_002977,product B,V2E3,po_006677,po_006676,782,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002978,product B,V2E2,po_006678,MFG,4678,0,4678,0,0,0,1,1,0,0,0,0,0
sn_002978,product B,V2E2,po_006679,po_006678,1430,0,6058,1,1,1,0,0,0,0,0,0,0
sn_002978,product B,V2E2,po_006680,po_006679,2230,1,8238,0,0,0,0,0,0,0,0,0,0
sn_002979,product B,V2E2,po_006681,MFG,4718,0,4718,0,0,0,0,1,0,0,0,0,0
sn_002979,product B,V2E2,po_006682,po_006681,3638,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002980,product B,V2E2,po_006683,MFG,4290,0,4290,0,0,0,0,0,0,0,0,0,0
sn_002980,product B,V2E2,po_006684,po_006683,4066,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002981,product B,V2E2,po_006685,MFG,8306,1,8306,0,0,0,0,0,0,0,0,0,0
sn_002982,product B,V2E2,po_006686,MFG,7618,0,7618,0,0,0,0,1,0,0,0,0,0
sn_002982,product B,V2E3,po_006687,po_006686,694,1,8262,0,0,0,0,0,0,0,0,0,0
sn_002983,product B,V2E2,po_006688,MFG,6130,0,6130,0,0,0,0,1,0,0,0,0,0
sn_002983,product B,V2E3,po_006689,po_006688,2174,1,8254,0,0,0,0,0,0,0,0,0,0
sn_002984,product B,V2E2,po_006690,MFG,8262,1,8262,0,0,0,0,0,0,0,0,0,0
sn_002985,product B,V2E2,po_006691,MFG,6938,0,6938,0,0,0,0,1,0,0,0,0,0
sn_002985,product B,V2E3,po_006692,po_006691,1374,1,8262,0,0,0,0,0,0,0,0,0,0
sn_002986,product B,V2E2,po_006693,MFG,4022,0,4022,1,1,1,0,1,0,0,0,0,0
sn_002986,product B,V2E2,po_006694,po_006693,4282,1,8254,0,0,0,0,0,0,0,0,0,0
sn_002987,product B,V2E2,po_006695,MFG,4190,0,4190,0,0,0,0,0,0,0,0,0,0
sn_002987,product B,V2E2,po_006696,po_006695,4114,1,8254,0,0,0,0,0,0,0,0,0,0
sn_002988,product B,V2E2,po_006697,MFG,8250,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002989,product B,V2E2,po_006698,MFG,8250,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002990,product B,V2E2,po_006699,MFG,3118,0,3118,0,0,0,0,1,0,0,0,0,0
sn_002990,product B,V2E2,po_006700,po_006699,5182,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002991,product B,V2E2,po_006701,MFG,8238,1,8238,0,0,0,0,0,0,0,0,0,0
sn_002992,product B,V2E2,po_006702,MFG,4278,0,4278,0,0,0,0,1,0,0,0,0,0
sn_002992,product B,V2E2,po_006703,po_006702,4022,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002993,product B,V2E2,po_006704,MFG,8250,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002994,product B,V2E2,po_006705,MFG,8246,1,8246,0,0,0,0,0,0,0,0,0,0
sn_002995,product B,V2E2,po_006706,MFG,8250,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002996,product B,V2E2,po_006707,MFG,8210,0,8210,0,0,0,0,1,0,0,0,0,0
sn_002996,product B,V2E3,po_006708,po_006707,86,1,8246,0,0,0,0,0,0,0,0,0,0
sn_002997,product B,V2E2,po_006709,MFG,5554,0,5554,0,0,0,0,1,0,0,0,0,0
sn_002997,product B,V2E3,po_006710,po_006709,2746,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002998,product B,V2E2,po_006711,MFG,4546,0,4546,0,0,0,0,1,0,0,0,0,0
sn_002998,product B,V2E2,po_006712,po_006711,3754,1,8250,0,0,0,0,0,0,0,0,0,0
sn_002999,product B,V2E2,po_006713,MFG,4526,0,4526,0,0,0,0,1,0,0,0,0,0
sn_002999,product B,V2E2,po_006714,po_006713,3770,1,8246,0,0,0,0,0,0,0,0,0,0
sn_003000,product B,V2E2,po_006715,MFG,5850,0,5850,0,0,0,0,1,0,0,0,0,0
sn_003000,product B,V2E3,po_006716,po_006715,2438,1,8238,0,0,0,0,0,0,0,0,0,0
sn_003001,product B,V2E2,po_006717,MFG,6602,0,6602,0,0,0,0,1,0,0,0,0,0
sn_003001,product B,V2E3,po_006718,po_006717,1686,1,8238,0,0,0,0,0,0,0,0,0,0
sn_003002,product B,V2E2,po_006719,MFG,6610,0,6610,0,0,0,0,1,0,0,0,0,0
sn_003002,product B,V2E3,po_006720,po_006719,1678,1,8238,0,0,0,0,0,0,0,0,0,0
sn_003003,product B,V2E2,po_006721,MFG,8234,1,8234,0,0,0,0,0,0,0,0,0,0
sn_003004,product B,V2E2,po_006722,MFG,5122,0,5122,0,0,0,0,1,0,0,0,0,0
sn_003004,product B,V2E3,po_006723,po_006722,1326,0,6398,0,0,1,1,0,0,0,0,0,0
sn_003004,product B,V2E3,po_006724,po_006723,1710,1,8058,0,0,0,0,0,0,0,0,0,0
sn_003005,product B,V2E2,po_006725,MFG,6034,0,6034,0,0,0,0,1,0,0,0,0,0
sn_003005,product B,V2E3,po_006726,po_006725,2246,1,8230,0,0,0,0,0,0,0,0,0,0
sn_003006,product B,V2E2,po_006727,MFG,8230,1,8230,0,0,0,0,0,0,0,0,0,0
sn_003007,product B,V2E2,po_006728,MFG,8226,1,8226,0,0,0,0,0,0,0,0,0,0
sn_003008,product B,V2E2,po_006729,MFG,5446,0,5446,0,0,0,0,0,0,0,0,0,1
sn_003008,product B,V2E2,po_006730,po_006729,2830,1,8226,0,0,0,0,0,0,0,0,0,0
sn_003009,product B,V2E2,po_006731,MFG,5170,0,5170,0,0,0,0,1,0,0,0,0,0
sn_003009,product B,V2E3,po_006732,po_006731,3106,1,8226,0,0,0,0,0,0,0,0,0,0
sn_003010,product B,V2E2,po_006733,MFG,718,0,718,0,0,0,1,0,0,0,0,0,0
sn_003010,product B,V2E2,po_006734,po_006733,3214,0,3882,0,0,0,0,1,0,0,0,0,0
sn_003010,product B,V2E2,po_006735,po_006734,4362,1,8194,0,0,0,0,0,0,0,0,0,0
sn_003011,product B,V2E2,po_006736,MFG,8226,1,8226,0,0,0,0,0,0,0,0,0,0
sn_003012,product B,V2E2,po_006737,MFG,4994,0,4994,0,0,0,0,1,0,0,0,0,0
sn_003012,product B,V2E3,po_006738,po_006737,3278,1,8222,0,0,0,0,0,0,0,0,0,0
sn_003013,product B,V2E2,po_006739,MFG,6562,0,6562,0,0,0,0,1,0,0,0,0,0
sn_003013,product B,V2E3,po_006740,po_006739,1714,1,8226,0,0,0,0,0,0,0,0,0,0
sn_003014,product B,V2E2,po_006741,MFG,3958,0,3958,0,0,0,0,1,0,0,0,0,0
sn_003014,product B,V2E2,po_006742,po_006741,4290,1,8198,0,0,0,0,0,0,0,0,0,0
sn_003015,product B,V2E2,po_006743,MFG,3598,0,3598,0,0,0,0,1,0,0,0,0,0
sn_003015,product B,V2E2,po_006744,po_006743,4674,1,8222,0,0,0,0,0,0,0,0,0,0
sn_003016,product B,V2E2,po_006745,MFG,8222,1,8222,0,0,0,0,0,0,0,0,0,0
sn_003017,product B,V2E2,po_006746,MFG,4230,0,4230,0,0,0,0,1,0,0,0,0,0
sn_003017,product B,V2E2,po_006747,po_006746,582,0,4762,1,1,1,0,0,0,1,0,0,0
sn_003017,product B,V2E2,po_006748,po_006747,3466,1,8178,0,0,0,0,0,0,0,0,0,0
sn_003018,product B,V2E2,po_006749,MFG,6078,0,6078,0,0,0,0,1,0,0,0,0,0
sn_003018,product B,V2E3,po_006750,po_006749,2174,1,8202,0,0,0,0,0,0,0,0,0,0
sn_003019,product B,V2E2,po_006751,MFG,8170,1,8170,0,0,0,0,0,0,0,0,0,0
sn_003020,product B,V2E2,po_006752,MFG,4614,0,4614,0,0,0,0,1,0,0,0,0,0
sn_003020,product B,V2E2,po_006753,po_006752,3638,1,8202,0,0,0,0,0,0,0,0,0,0
sn_003021,product B,V2E2,po_006754,MFG,7154,0,7154,0,0,0,0,1,0,0,0,0,0
sn_003021,product B,V2E3,po_006755,po_006754,1090,1,8194,0,0,0,0,0,0,0,0,0,0
sn_003022,product B,V2E2,po_006756,MFG,4718,0,4718,0,0,0,0,1,0,0,0,0,1
sn_003022,product B,V2E2,po_006757,po_006756,3530,1,8198,0,0,0,0,0,0,0,0,0,0
sn_003023,product B,V2E2,po_006758,MFG,2726,0,2726,0,0,0,0,0,0,0,0,0,0
sn_003023,product B,V2E2,po_006759,po_006758,5518,1,8194,0,0,0,0,0,0,0,0,0,0
sn_003024,product B,V2E2,po_006760,MFG,6786,0,6786,0,0,0,0,1,0,0,0,0,0
sn_003024,product B,V2E3,po_006761,po_006760,1462,1,8198,0,0,0,0,0,0,0,0,0,0
sn_003025,product B,V2E2,po_006762,MFG,5658,0,5658,0,0,0,0,1,0,0,0,0,0
sn_003025,product B,V2E3,po_006763,po_006762,2574,1,8182,0,0,0,0,0,0,0,0,0,0
sn_003026,product B,V2E2,po_006764,MFG,8194,1,8194,0,0,0,0,0,0,0,0,0,0
sn_003027,product B,V2E2,po_006765,MFG,8194,1,8194,0,0,0,0,0,0,0,0,0,0
sn_003028,product B,V2E2,po_006766,MFG,6142,0,6142,0,0,0,0,1,0,0,0,0,0
sn_003028,product B,V2E3,po_006767,po_006766,2090,1,8182,0,0,0,0,0,0,0,0,0,0
sn_003029,product B,V2E2,po_006768,MFG,4458,0,4458,0,0,0,0,1,0,0,0,0,0
sn_003029,product B,V2E2,po_006769,po_006768,3774,1,8182,0,0,0,0,0,0,0,0,0,0
sn_003030,product B,V2E2,po_006770,MFG,8182,1,8182,0,0,0,0,0,0,0,0,0,0
sn_003031,product B,V2E2,po_006771,MFG,8170,1,8170,0,0,0,0,0,0,0,0,0,0
sn_003032,product B,V2E2,po_006772,MFG,4090,0,4090,0,0,0,0,1,0,0,0,0,0
sn_003032,product B,V2E2,po_006773,po_006772,4142,1,8182,0,0,0,0,0,0,0,0,0,0
sn_003033,product B,V2E2,po_006774,MFG,4330,0,4330,0,0,0,0,1,0,0,0,0,0
sn_003033,product B,V2E2,po_006775,po_006774,3898,1,8178,0,0,0,0,0,0,0,0,0,0
sn_003034,product B,V2E2,po_006776,MFG,5502,0,5502,0,0,0,0,1,0,0,0,0,0
sn_003034,product B,V2E3,po_006777,po_006776,2722,1,8174,0,0,0,0,0,0,0,0,0,0
sn_003035,product B,V2E2,po_006778,MFG,8174,1,8174,0,0,0,0,0,0,0,0,0,0
sn_003036,product B,V2E2,po_006779,MFG,6030,0,6030,0,0,0,0,1,0,0,0,0,0
sn_003036,product B,V2E3,po_006780,po_006779,2190,1,8170,0,0,0,0,0,0,0,0,0,0
sn_003037,product B,V2E2,po_006781,MFG,8174,1,8174,0,0,0,0,0,0,0,0,0,0
sn_003038,product B,V2E2,po_006782,MFG,8170,1,8170,0,0,0,0,0,0,0,0,0,0
sn_003039,product B,V2E2,po_006783,MFG,4954,0,4954,0,0,0,0,1,0,0,0,0,0
sn_003039,product B,V2E3,po_006784,po_006783,2378,0,7282,0,0,0,0,1,0,0,0,0,0
sn_003039,product B,V2E3,po_006785,po_006784,782,1,8014,0,0,0,0,0,0,0,0,0,0
sn_003040,product B,V2E2,po_006786,MFG,8170,1,8170,0,0,0,0,0,0,0,0,0,0
sn_003041,product B,V2E2,po_006787,MFG,8150,1,8150,0,0,0,0,0,0,0,0,0,0
sn_003042,product B,V2E2,po_006788,MFG,4570,0,4570,0,0,0,0,1,0,0,0,0,0
sn_003042,product B,V2E2,po_006789,po_006788,3630,1,8150,0,0,0,0,0,0,0,0,0,0
sn_003043,product B,V2E2,po_006790,MFG,1758,0,1758,0,0,0,0,0,0,0,0,0,0
sn_003043,product B,V2E2,po_006791,po_006790,6438,1,8146,0,0,0,0,0,0,0,0,0,0
sn_003044,product B,V2E2,po_006792,MFG,8146,1,8146,0,0,0,0,0,0,0,0,0,0
sn_003045,product B,V2E2,po_006793,MFG,5982,0,5982,0,0,0,0,1,0,0,0,0,0
sn_003045,product B,V2E3,po_006794,po_006793,2218,1,8150,0,0,0,0,0,0,0,0,0,0
sn_003046,product B,V2E2,po_006795,MFG,8142,1,8142,0,0,0,0,0,0,0,0,0,0
sn_003047,product B,V2E2,po_006796,MFG,8142,1,8142,0,0,0,0,0,0,0,0,0,0
sn_003048,product B,V2E2,po_006797,MFG,5618,0,5618,0,0,0,0,1,0,0,0,0,0
sn_003048,product B,V2E3,po_006798,po_006797,2578,1,8146,0,0,0,0,0,0,0,0,0,0
sn_003049,product B,V2E2,po_006799,MFG,8142,1,8142,0,0,0,0,0,0,0,0,0,0
sn_003050,product B,V2E2,po_006800,MFG,8126,1,8126,0,0,0,0,0,0,0,0,0,0
sn_003051,product B,V2E2,po_006801,MFG,5874,0,5874,0,0,0,0,1,0,0,0,0,0
sn_003051,product B,V2E3,po_006802,po_006801,2314,1,8138,0,0,0,0,0,0,0,0,0,0
sn_003052,product B,V2E2,po_006803,MFG,5918,0,5918,0,0,0,0,1,0,0,0,0,0
sn_003052,product B,V2E3,po_006804,po_006803,2266,1,8134,0,0,0,0,0,0,0,0,0,0
sn_003053,product B,V2E2,po_006805,MFG,4094,0,4094,0,0,0,0,1,0,0,0,0,0
sn_003053,product B,V2E2,po_006806,po_006805,1194,0,5238,0,0,0,0,1,0,0,0,0,0
sn_003053,product B,V2E3,po_006807,po_006806,2918,1,8106,0,0,0,0,0,0,0,0,0,0
sn_003054,product B,V2E2,po_006808,MFG,6386,0,6386,0,0,0,0,1,0,0,0,0,0
sn_003054,product B,V2E3,po_006809,po_006808,1798,1,8134,0,0,0,0,0,0,0,0,0,0
sn_003055,product B,V2E2,po_006810,MFG,7578,0,7578,0,0,0,0,1,0,0,0,0,0
sn_003055,product B,V2E3,po_006811,po_006810,298,0,7826,0,0,0,0,0,1,0,0,0,0
sn_003055,product B,V2E3,po_006812,po_006811,258,1,8034,0,0,0,0,0,0,0,0,0,0
sn_003056,product B,V2E2,po_006813,MFG,6094,0,6094,0,0,0,0,1,0,0,0,0,0
sn_003056,product B,V2E3,po_006814,po_006813,2090,1,8134,0,0,0,0,0,0,0,0,0,0
sn_003057,product B,V2E2,po_006815,MFG,8118,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003058,product B,V2E2,po_006816,MFG,3522,0,3522,0,0,0,0,0,0,0,0,0,0
sn_003058,product B,V2E2,po_006817,po_006816,1338,0,4810,0,0,0,0,1,0,0,0,0,0
sn_003058,product B,V2E3,po_006818,po_006817,3298,1,8058,0,0,0,0,0,0,0,0,0,0
sn_003059,product B,V2E2,po_006819,MFG,6034,0,6034,0,0,0,0,1,0,0,0,0,0
sn_003059,product B,V2E3,po_006820,po_006819,2134,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003060,product B,V2E2,po_006821,MFG,8118,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003061,product B,V2E2,po_006822,MFG,6094,0,6094,0,0,0,0,1,0,0,0,0,0
sn_003061,product B,V2E3,po_006823,po_006822,2074,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003062,product B,V2E2,po_006824,MFG,8118,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003063,product B,V2E2,po_006825,MFG,6522,0,6522,0,0,0,0,1,0,0,0,0,0
sn_003063,product B,V2E3,po_006826,po_006825,1646,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003064,product B,V2E2,po_006827,MFG,5438,0,5438,0,0,0,0,1,0,0,0,0,0
sn_003064,product B,V2E3,po_006828,po_006827,2722,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003065,product B,V2E2,po_006829,MFG,6078,0,6078,0,0,0,0,1,0,0,0,0,0
sn_003065,product B,V2E3,po_006830,po_006829,2090,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003066,product B,V2E2,po_006831,MFG,4870,0,4870,0,0,0,0,1,0,0,0,0,0
sn_003066,product B,V2E3,po_006832,po_006831,3298,1,8118,0,0,0,0,0,0,0,0,0,0
sn_003067,product B,V2E2,po_006833,MFG,4218,0,4218,0,0,0,0,1,0,0,0,0,0
sn_003067,product B,V2E2,po_006834,po_006833,3946,1,8114,0,0,0,0,0,0,0,0,0,0
sn_003068,product B,V2E2,po_006835,MFG,8114,1,8114,0,0,0,0,0,0,0,0,0,0
sn_003069,product B,V2E2,po_006836,MFG,4966,0,4966,0,0,0,0,1,0,0,0,0,0
sn_003069,product B,V2E3,po_006837,po_006836,1334,0,6250,1,1,1,1,1,1,0,1,0,0
sn_003069,product B,V2E3,po_006838,po_006837,214,1,6414,0,0,0,0,0,1,0,0,0,0
sn_003069,product B,V2E3,po_006839,po_006837,1738,1,8102,0,0,0,0,0,0,0,0,0,0
sn_003070,product B,V2E2,po_006840,MFG,8110,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003071,product B,V2E2,po_006841,MFG,4186,0,4186,0,0,0,0,0,0,0,0,0,0
sn_003071,product B,V2E2,po_006842,po_006841,3974,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003072,product B,V2E2,po_006843,MFG,3878,0,3878,0,0,0,0,1,0,0,0,0,0
sn_003072,product B,V2E2,po_006844,po_006843,4282,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003073,product B,V2E2,po_006845,MFG,6226,0,6226,0,0,0,0,1,0,0,0,0,0
sn_003073,product B,V2E3,po_006846,po_006845,1934,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003074,product B,V2E2,po_006847,MFG,8110,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003075,product B,V2E2,po_006848,MFG,8110,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003076,product B,V2E2,po_006849,MFG,5358,0,5358,0,0,0,0,1,0,0,0,0,0
sn_003076,product B,V2E3,po_006850,po_006849,2790,1,8098,0,0,0,0,0,0,0,0,0,0
sn_003077,product B,V2E2,po_006851,MFG,8110,1,8110,0,0,0,0,0,0,0,0,0,0
sn_003078,product B,V2E2,po_006852,MFG,8098,1,8098,0,0,0,0,0,0,0,0,0,0
sn_003079,product B,V2E2,po_006853,MFG,8098,1,8098,0,0,0,0,0,0,0,0,0,0
sn_003080,product B,V2E2,po_006854,MFG,7026,1,7026,1,1,1,0,1,1,1,1,0,0
sn_003081,product B,V2E2,po_006855,MFG,5790,0,5790,0,0,0,0,1,0,0,0,0,0
sn_003081,product B,V2E3,po_006856,po_006855,2350,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003082,product B,V2E2,po_006857,MFG,8090,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003083,product B,V2E2,po_006858,MFG,8090,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003084,product B,V2E2,po_006859,MFG,8090,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003085,product B,V2E2,po_006860,MFG,7126,0,7126,0,0,0,0,1,0,0,0,0,0
sn_003085,product B,V2E3,po_006861,po_006860,1014,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003086,product B,V2E2,po_006862,MFG,5390,0,5390,0,0,0,0,1,0,0,0,0,0
sn_003086,product B,V2E3,po_006863,po_006862,2750,1,8090,0,0,0,0,0,0,0,0,0,0
sn_003087,product B,V2E2,po_006864,MFG,2798,0,2798,1,0,1,0,0,0,0,0,0,0
sn_003087,product B,V2E2,po_006865,po_006864,5338,1,8086,0,0,0,0,0,0,0,0,0,0
sn_003088,product B,V2E2,po_006866,MFG,8082,1,8082,0,0,0,0,0,0,0,0,0,0
sn_003089,product B,V2E2,po_006867,MFG,8086,1,8086,0,0,0,0,0,0,0,0,0,0
sn_003090,product B,V2E2,po_006868,MFG,4750,0,4750,0,0,0,0,1,0,0,0,0,0
sn_003090,product B,V2E3,po_006869,po_006868,3378,1,8078,0,0,0,0,0,0,0,0,0,0
sn_003091,product B,V2E2,po_006870,MFG,8082,1,8082,0,0,0,0,0,0,0,0,0,0
sn_003092,product B,V2E2,po_006871,MFG,8082,1,8082,0,0,0,0,0,0,0,0,0,0
sn_003093,product B,V2E2,po_006872,MFG,8082,1,8082,0,0,0,0,0,0,0,0,0,0
sn_003094,product B,V2E2,po_006873,MFG,6426,0,6426,0,0,0,0,1,0,0,0,0,0
sn_003094,product B,V2E3,po_006874,po_006873,1706,1,8082,0,0,0,0,0,0,0,0,0,0
sn_003095,product B,V2E2,po_006875,MFG,8078,1,8078,0,0,0,0,0,0,0,0,0,0
sn_003096,product B,V2E2,po_006876,MFG,5394,0,5394,0,0,0,0,1,0,0,0,0,0
sn_003096,product B,V2E3,po_006877,po_006876,2734,1,8078,0,0,0,0,0,0,0,0,0,0
sn_003097,product B,V2E2,po_006878,MFG,8078,1,8078,0,0,0,0,0,0,0,0,0,0
sn_003098,product B,V2E2,po_006879,MFG,5082,0,5082,0,0,0,0,1,0,0,0,0,0
sn_003098,product B,V2E3,po_006880,po_006879,3046,1,8078,0,0,0,0,0,0,0,0,0,0
sn_003099,product B,V2E2,po_006881,MFG,5930,0,5930,0,0,0,0,1,0,0,0,0,0
sn_003099,product B,V2E3,po_006882,po_006881,2190,1,8070,0,0,0,0,0,0,0,0,0,0
sn_003100,product B,V2E2,po_006883,MFG,8066,1,8066,0,0,0,0,0,0,0,0,0,0
sn_003101,product B,V2E2,po_006884,MFG,5554,0,5554,0,0,0,0,1,0,0,0,0,0
sn_003101,product B,V2E3,po_006885,po_006884,2566,1,8070,0,0,0,0,0,0,0,0,0,0
sn_003102,product B,V2E2,po_006886,MFG,8070,1,8070,0,0,0,0,0,0,0,0,0,0
sn_003103,product B,V2E2,po_006887,MFG,1430,0,1430,0,0,0,0,0,0,0,0,0,1
sn_003103,product B,V2E2,po_006888,po_006887,6662,1,8042,0,0,0,0,0,0,0,0,0,0
sn_003104,product B,V2E2,po_006889,MFG,4542,0,4542,1,1,1,0,1,0,1,0,0,0
sn_003104,product B,V2E2,po_006890,po_006889,3574,1,8066,0,0,0,0,0,0,0,0,0,0
sn_003105,product B,V2E2,po_006891,MFG,7974,0,7974,0,0,0,0,1,0,0,0,0,0
sn_003105,product B,V2E3,po_006892,po_006891,142,1,8066,0,0,0,0,0,0,0,0,0,0
sn_003106,product B,V2E2,po_006893,MFG,8062,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003107,product B,V2E2,po_006894,MFG,8062,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003108,product B,V2E2,po_006895,MFG,7614,0,7614,0,0,0,0,1,0,0,0,0,0
sn_003108,product B,V2E3,po_006896,po_006895,498,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003109,product B,V2E2,po_006897,MFG,8062,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003110,product B,V2E2,po_006898,MFG,8062,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003111,product B,V2E2,po_006899,MFG,8062,1,8062,0,0,0,0,0,0,0,0,0,0
sn_003112,product B,V2E2,po_006900,MFG,8058,1,8058,0,0,0,0,0,0,0,0,0,0
